R, bias, L, W, Gain
5467.03, 2.45847, 7.0973e-06, 1.08519e-05, 0.0501805 
586.12, 3.7443, 1.56126e-05, 8.28893e-06, 24.8042 
22053.6, 0.865251, 1.59253e-05, 1.33896e-05, 25.8317 
18739, 2.46924, 7.17884e-06, 1.18386e-05, -11.1134 
12834.9, 2.53224, 1.41728e-05, 6.26405e-06, 2.82636 
47716.8, 1.47981, 1.93291e-05, 1.87909e-05, -9.16022 
94522.8, 3.9551, 1.55459e-05, 8.46784e-06, 20.9167 
8813.73, 3.23423, 1.84035e-05, 7.10462e-06, 5.01591 
57946.6, 1.93917, 6.10738e-06, 2.46013e-06, -5.50275 
67898.1, 2.05839, 8.35459e-06, 1.83421e-05, 12.0757 
81561.5, 1.38988, 6.35435e-06, 1.54221e-05, -20.3733 
66028.6, 3.26618, 5.77525e-06, 6.23849e-06, 18.8819 
74038.5, 2.32217, 5.33328e-06, 6.33581e-06, 9.61299 
56742.5, 1.65522, 8.16293e-06, 5.90105e-06, -9.21734 
90172.5, 1.37964, 9.60282e-06, 4.67622e-06, -6.63665 
60735.8, 3.68459, 1.3133e-05, 1.55487e-05, 22.4114 
80814.2, 0.827159, 1.7756e-05, 2.83829e-06, 43.3117 
80992.9, 2.15771, 5.91238e-06, 1.08023e-05, 13.6976 
8017.21, 3.52245, 1.76774e-05, 1.17561e-05, 0.401917 
84815.5, 2.1498, 2.51707e-06, 2.81448e-06, 4.84565 
49492.3, 1.38864, 1.1027e-05, 1.41299e-05, -10.6254 
10375.6, 3.06422, 1.86649e-05, 7.36279e-06, 3.81464 
96373.1, 1.45712, 6.96782e-06, 1.64338e-05, -12.1996 
47852.4, 2.57818, 1.82325e-06, 4.23087e-06, 16.1343 
17277.8, 2.88774, 1.68214e-05, 9.14991e-06, -2.91405 
53836.7, 3.30902, 4.70691e-06, 1.88523e-05, 30.1313 
13601.5, 3.42356, 2.24256e-06, 2.74664e-06, -4.15166 
69502, 0.992844, 4.78811e-06, 9.69719e-06, -8.30418 
86356.9, 3.76045, 1.52334e-05, 2.86e-06, 5.85966 
68267.4, 3.48304, 1.55716e-05, 1.146e-05, 17.3829 
82163.2, 2.85971, 1.37091e-06, 3.89398e-06, 27.5006 
95847.3, 2.53454, 1.19059e-05, 1.35613e-05, 16.0264 
57674.8, 3.10434, 2.77015e-06, 1.34765e-05, 31.1669 
96593, 3.04455, 8.77844e-06, 6.5867e-06, 17.0898 
73787.8, 3.75002, 1.08344e-06, 1.75756e-05, 49.7914 
57436.1, 1.43274, 8.10965e-06, 1.66125e-05, -16.5177 
67918.5, 1.43261, 1.55797e-05, 6.96328e-06, -4.49655 
76376.7, 2.95112, 1.19542e-05, 1.81373e-05, 21.224 
281.092, 0.978349, 9.38303e-06, 3.69448e-06, 57.0986 
93611.4, 1.49451, 1.21503e-05, 7.78441e-06, -11.1806 
23858.1, 1.58636, 1.66354e-05, 1.52928e-05, -3.7073 
35879.2, 0.744588, 1.36907e-05, 1.36405e-05, 38.1309 
60188.3, 3.14387, 2.07039e-06, 1.5631e-05, 36.121 
86139.1, 1.06513, 1.81115e-05, 1.77258e-05, -6.63293 
10119.6, 2.20146, 4.30381e-06, 7.45231e-06, -4.73364 
5454.59, 1.98915, 6.79501e-06, 1.84511e-05, -2.94682 
17023.1, 1.83802, 1.84773e-05, 3.57898e-06, 11.393 
75904.3, 1.20008, 1.16525e-05, 6.76208e-06, -3.90411 
53082.2, 3.75061, 1.67773e-05, 1.89343e-05, 21.1483 
13728.3, 3.9981, 1.92995e-05, 1.10286e-05, 0.556096 
98988.2, 1.90462, 2.13175e-06, 1.84636e-05, 28.3054 
11229.1, 3.87506, 1.09413e-05, 1.58899e-05, 8.20078 
55763.1, 2.66791, 8.87076e-06, 4.94184e-06, -2.53851 
48638.7, 3.39828, 7.79183e-06, 6.53824e-06, 14.1135 
43410.3, 2.09888, 6.65415e-06, 6.34022e-06, -11.9911 
6112.26, 1.02578, 9.90224e-06, 8.7414e-06, 19.0776 
23912.1, 1.02096, 7.78728e-06, 9.44905e-06, 4.49679 
59818.1, 0.619445, 1.3665e-05, 8.27992e-06, 58.2089 
59210.3, 0.661326, 1.46605e-05, 1.88636e-05, 43.5019 
78006.2, 3.59712, 1.52722e-05, 5.96146e-06, 12.7948 
20182.3, 1.43563, 7.3307e-06, 6.38805e-06, 0.322384 
97750, 2.23392, 9.01448e-06, 1.40098e-05, 15.3769 
21870, 3.69567, 1.61654e-05, 1.26853e-05, 7.26798 
58924.9, 2.89644, 1.3495e-05, 6.66519e-06, 3.36104 
78643.5, 1.45957, 1.54502e-05, 1.26693e-05, -11.6499 
96733.6, 1.50473, 9.78236e-06, 1.36899e-05, -18.5029 
30316.6, 0.955839, 2.82354e-06, 7.22544e-06, -1.44436 
80410.5, 1.73054, 6.56813e-06, 1.44529e-05, 5.39998 
32206, 0.791245, 6.26039e-06, 9.99341e-06, 28.0528 
31849.7, 2.63064, 1.58034e-05, 1.45473e-05, -2.77817 
19349, 1.02453, 8.77344e-06, 8.62816e-06, 8.15938 
76069, 3.78393, 5.86978e-06, 1.90213e-05, 34.4413 
56912.7, 1.17151, 4.02313e-06, 1.90832e-05, -19.7063 
29172.6, 3.42241, 5.18774e-06, 8.06537e-06, 15.4163 
94269.7, 3.10016, 1.0952e-05, 3.39786e-06, 5.91078 
72153.6, 0.989858, 1.2524e-05, 1.20202e-05, -1.79897 
41704.7, 2.24111, 1.24323e-05, 1.82326e-05, 2.64307 
57200.1, 2.72897, 1.1114e-05, 8.92507e-06, 7.93402 
49347.6, 2.56837, 7.51978e-06, 1.52303e-05, 15.4906 
6041.22, 0.947888, 1.70975e-05, 4.00167e-06, 37.1047 
85605.7, 1.75566, 1.18527e-06, 1.71297e-05, 30.1129 
55822.3, 3.67728, 8.35151e-06, 9.81173e-06, 21.3814 
78079.1, 3.48997, 8.4344e-06, 9.35031e-06, 22.7248 
46355.3, 1.40878, 1.16445e-05, 1.31e-05, -9.16991 
28868.7, 1.81734, 7.25228e-06, 1.46592e-05, -13.7253 
36275.6, 3.58428, 2.80103e-06, 1.51329e-05, 31.3231 
75008.1, 3.27261, 1.91544e-05, 1.16827e-05, 14.6246 
69253.3, 3.27625, 1.33352e-06, 7.31463e-06, 35.864 
42549.2, 3.93697, 1.54431e-05, 5.87117e-06, 8.49202 
8601.54, 2.07228, 1.96302e-06, 1.99352e-05, 3.03154 
97252.1, 1.65183, 3.15386e-06, 6.29927e-06, 2.47108 
55510, 0.857875, 1.34752e-05, 9.38517e-06, 21.4696 
62313.1, 2.07783, 3.14716e-06, 2.62074e-06, -12.3576 
34132.5, 3.80257, 1.36629e-05, 1.43787e-05, 16.412 
38675, 2.07621, 1.11467e-05, 1.67842e-05, -8.812 
784.642, 1.10605, 4.82952e-06, 1.7507e-05, 21.3224 
60680.7, 2.08182, 6.48038e-06, 1.02198e-05, 5.84609 
74726.8, 0.842047, 9.19883e-06, 1.66055e-05, 11.2317 
98070.1, 2.81229, 1.36442e-05, 8.10983e-06, 12.2372 
99999.2, 1.21499, 6.97397e-06, 1.59101e-05, -18.9967 
31033.2, 3.09292, 1.99564e-05, 3.98388e-06, 0.388754 
98997.4, 1.04259, 1.74657e-05, 5.16966e-06, 4.61127 
38042.4, 1.80866, 5.31919e-06, 1.95833e-05, 4.21761 
67954.2, 1.82955, 1.22228e-05, 1.85849e-05, -2.29507 
62664.7, 2.26908, 1.86552e-05, 4.51854e-06, -4.56204 
31383.3, 0.709995, 1.76929e-05, 7.52231e-06, 53.8239 
45587, 2.93557, 9.65712e-06, 9.25239e-06, 10.1706 
48742.3, 2.11596, 5.67953e-06, 1.67172e-05, 12.6981 
84387.4, 2.5085, 1.85609e-05, 1.83145e-05, 12.6987 
22541.6, 0.841167, 1.00374e-05, 9.40086e-06, 29.0082 
71183.9, 3.79627, 6.86526e-06, 1.8446e-05, 32.2008 
59181.2, 0.790369, 1.53186e-05, 1.00255e-05, 31.4401 
20853.4, 1.67253, 2.84028e-06, 9.96877e-06, -13.8557 
58583, 2.94699, 1.90045e-05, 3.81277e-06, -4.70752 
86837, 2.40333, 1.98965e-05, 3.40915e-06, -4.80786 
61564.4, 0.621226, 6.11139e-06, 8.64722e-06, 49.4357 
94652.7, 1.36761, 9.84887e-06, 4.70128e-06, -6.71812 
79041.3, 1.46617, 1.50111e-05, 1.37959e-05, -12.7839 
55880.7, 1.0079, 3.77915e-06, 1.14693e-05, -10.9155 
7425.44, 3.04481, 5.29846e-06, 1.73144e-05, 2.24729 
90294.9, 3.75442, 2.45286e-06, 1.1605e-05, 39.5279 
63540.5, 2.45673, 3.93601e-06, 5.91824e-06, 12.8997 
33159.6, 2.66689, 1.72436e-05, 1.38566e-05, -4.53769 
44749, 2.31309, 3.48511e-06, 1.69394e-05, 20.5547 
71398.2, 3.43379, 1.83823e-05, 1.32508e-05, 17.2764 
25807.5, 3.56944, 1.61309e-06, 1.66078e-05, 34.4478 
14441.6, 0.728229, 1.18454e-05, 7.88433e-06, 53.5309 
22463.1, 3.5407, 1.37538e-05, 1.36789e-05, 8.90242 
65839.7, 1.31605, 1.14518e-05, 4.67439e-06, -1.40869 
27648.9, 1.24213, 2.94907e-06, 1.7724e-05, -16.8118 
34408.9, 0.628759, 1.93776e-05, 1.98051e-05, 55.1735 
49924.8, 2.18662, 2.59979e-06, 6.29278e-06, 11.2391 
37689.5, 1.45714, 1.0228e-06, 1.9543e-05, 17.8713 
65285.2, 2.45313, 1.00916e-05, 9.25934e-06, 6.97451 
26360.4, 1.57348, 1.35225e-05, 1.52403e-05, -6.18367 
99971.6, 1.21507, 1.62207e-05, 1.25454e-05, -9.501 
89718.1, 0.965702, 1.8833e-05, 4.10968e-06, 12.8148 
30081.6, 3.85879, 8.62243e-06, 2.56399e-06, -3.17546 
67027.9, 2.12766, 1.83417e-05, 1.78861e-05, 0.282958 
21800.4, 3.68956, 1.14778e-05, 6.95101e-06, 2.84188 
90753.3, 2.63808, 1.06761e-05, 1.00587e-05, 14.5465 
11199.2, 1.11947, 1.29641e-05, 2.20035e-06, 27.8782 
52673.9, 1.81023, 5.492e-06, 5.12651e-06, -11.66 
81537, 1.09477, 1.02744e-05, 1.9375e-05, -12.8537 
9545.41, 3.05431, 1.31795e-05, 6.74649e-06, 2.55235 
3610.94, 3.31788, 1.8779e-05, 1.51893e-05, 5.96006 
50465.1, 1.73329, 9.55964e-06, 1.42377e-05, -15.4489 
35737.6, 3.99165, 1.26747e-05, 1.38995e-05, 18.5637 
64158.9, 3.23, 1.34439e-05, 5.57902e-06, 7.12237 
20251.9, 3.60187, 1.41176e-05, 1.45705e-05, 8.73472 
96610.8, 3.09615, 1.89837e-05, 1.35697e-05, 17.3495 
31948.4, 0.647411, 7.09258e-06, 1.92126e-05, 43.8613 
55554, 0.844419, 2.19144e-06, 2.50044e-06, 24.7295 
95814.9, 2.28834, 1.44935e-05, 1.62257e-05, 12.2538 
61110.6, 1.00475, 1.13203e-05, 3.16246e-06, 12.4335 
5569.6, 2.65135, 1.54281e-05, 1.81057e-05, 0.867233 
25009, 2.65967, 1.03696e-05, 1.02463e-05, -10.1885 
77020.2, 0.905726, 1.05539e-05, 4.91716e-06, 12.036 
7804.98, 2.14066, 9.98667e-06, 1.60795e-05, -2.50324 
62490.8, 2.88933, 3.07013e-06, 2.53176e-06, 9.74305 
8502.9, 3.76644, 8.70664e-06, 1.89817e-05, 8.5784 
42398.6, 2.95928, 1.35504e-05, 1.78143e-05, 13.6759 
94180.2, 1.05303, 3.37011e-06, 1.11835e-05, -17.8619 
33922.5, 0.752033, 1.79366e-05, 1.50673e-05, 38.9104 
25191, 3.81468, 7.44802e-06, 1.54396e-05, 20.1399 
94157.6, 3.19043, 1.27273e-05, 2.98263e-06, 2.31542 
82747.1, 3.0854, 5.95544e-06, 1.32211e-05, 26.817 
67197.9, 0.802392, 2.42723e-06, 1.54523e-05, 4.46735 
88728.5, 3.87324, 4.87391e-06, 1.03354e-05, 32.528 
19218.2, 1.74507, 1.79314e-05, 9.52993e-06, 1.68214 
95788.2, 1.815, 1.03809e-05, 6.16306e-06, -13.368 
56112, 2.43183, 1.89685e-05, 8.36991e-06, -9.78742 
43993.4, 3.23509, 1.21753e-05, 5.04308e-06, 0.462069 
91166.7, 3.43454, 2.03616e-06, 9.94639e-06, 37.9916 
94212.4, 3.31069, 1.81782e-05, 9.25956e-06, 15.4163 
13076.8, 2.0358, 7.42222e-06, 2.81335e-06, 7.10027 
10944.1, 2.50339, 1.21777e-05, 3.05122e-06, 9.75436 
42111.8, 3.53504, 6.09977e-06, 4.58623e-06, 12.0822 
28454.3, 1.36324, 1.58543e-05, 5.7817e-06, 5.90952 
14199, 3.18322, 1.57967e-05, 1.73221e-05, -2.49546 
39133.6, 2.83808, 5.9194e-06, 3.21109e-06, -8.23909 
92588.2, 3.52601, 8.87951e-06, 1.57481e-05, 29.038 
42386.3, 0.948715, 1.03358e-05, 8.1935e-06, 7.20897 
12355.1, 1.24775, 1.29367e-05, 1.15464e-05, 6.82026 
90894.2, 0.864414, 1.15686e-05, 6.50848e-06, 19.4423 
72596.6, 0.79207, 5.34946e-06, 1.28536e-05, 16.383 
60083.8, 3.38574, 8.1734e-06, 1.57988e-05, 24.8394 
47225.1, 0.807025, 2.60623e-06, 1.33015e-05, 9.36786 
49614.3, 3.23561, 1.27423e-05, 1.79552e-05, 18.7377 
39914.1, 3.35895, 7.19116e-06, 6.64311e-06, 12.5336 
17793.9, 2.27722, 1.50638e-05, 1.68064e-05, -7.29967 
88191.5, 2.1531, 9.14622e-06, 1.20453e-05, 10.6229 
5069.66, 1.61383, 1.39536e-05, 3.04988e-06, 22.9948 
53149.6, 0.87409, 1.81491e-05, 6.85655e-06, 26.134 
60968.9, 1.28973, 1.91902e-06, 1.48344e-05, -0.339516 
95200, 2.97451, 1.04858e-05, 4.90695e-06, 10.5656 
6972.8, 2.25059, 1.49799e-05, 1.42156e-05, 2.37168 
55350.1, 2.84963, 1.40932e-05, 1.7186e-05, 14.598 
90857.9, 1.74868, 1.33699e-05, 4.64298e-06, -7.68275 
81513.5, 1.61524, 1.35154e-05, 1.54677e-05, -16.4822 
66520, 0.799619, 1.023e-05, 1.45403e-05, 21.0635 
42829.7, 2.79216, 5.24664e-06, 1.46534e-05, 19.966 
38321.6, 2.16856, 1.97276e-06, 1.94903e-05, 24.5311 
74440.9, 1.80514, 9.83629e-06, 1.99034e-05, 5.55274 
52285.6, 3.02732, 4.90351e-06, 1.78426e-05, 26.7341 
8458.58, 1.68763, 1.49034e-05, 8.99166e-06, 8.23005 
96252.9, 2.62608, 1.23833e-05, 6.0103e-06, 6.11996 
25682.8, 3.14667, 1.83305e-06, 1.5455e-05, 29.3478 
61427.2, 2.52508, 7.93545e-06, 1.88549e-05, 19.0468 
45146.8, 2.28034, 1.62499e-05, 1.23484e-05, -12.0045 
78931, 1.16949, 5.34189e-06, 1.84267e-05, -19.6902 
62625.9, 2.98697, 1.25182e-06, 1.41369e-05, 39.5452 
41663.5, 2.66244, 1.14087e-05, 1.25242e-05, 6.94458 
32879.6, 1.24742, 1.39345e-06, 1.86179e-05, -12.0007 
80719.5, 2.23546, 1.78027e-05, 7.65072e-06, -11.7975 
76659.9, 3.07081, 1.43209e-05, 2.82752e-06, -6.83041 
74838.3, 0.637802, 7.18698e-06, 1.79502e-05, 38.7448 
18698.5, 2.2979, 5.90448e-06, 1.41777e-05, -5.76529 
68620.1, 2.36169, 1.37791e-05, 1.52297e-05, 9.02304 
78433.4, 3.45117, 5.73096e-06, 4.75568e-06, 19.3587 
39384.6, 2.56732, 1.10072e-05, 1.22327e-05, 4.32372 
28268.1, 3.85235, 1.5604e-05, 1.91196e-05, 16.4654 
41916, 3.81389, 1.66112e-05, 9.48929e-06, 12.1764 
86541.4, 2.7978, 1.37964e-06, 1.51621e-05, 40.462 
18274.2, 1.86653, 1.31858e-05, 6.727e-06, 1.80615 
57769.6, 0.837108, 1.23946e-05, 7.29846e-06, 26.5954 
80693.2, 3.00253, 8.30177e-06, 2.01381e-06, -8.02495 
11555.9, 0.749033, 8.15486e-06, 1.6121e-05, 40.5893 
85256.4, 2.73356, 8.56353e-06, 8.47682e-06, 15.489 
27040.9, 3.50729, 1.91035e-05, 1.66594e-05, 9.42078 
98791.2, 1.71117, 4.13848e-06, 1.31852e-05, 13.2656 
24196.8, 0.670914, 1.31223e-05, 1.50082e-05, 51.1992 
14493, 1.67119, 1.26877e-06, 1.08916e-05, -15.4871 
97877.2, 0.75065, 4.97215e-06, 1.57443e-05, 17.0565 
6295.12, 1.85159, 1.47576e-05, 6.36634e-06, 12.616 
70141.9, 0.901071, 5.26168e-06, 1.67375e-05, -7.18117 
94588.5, 2.01084, 1.58072e-05, 2.5248e-06, -2.57525 
31164.6, 1.76688, 7.1021e-06, 1.95931e-05, -16.7045 
77334.8, 1.54084, 1.94391e-05, 1.67362e-05, -12.9298 
82754, 3.07421, 5.2149e-06, 1.17718e-05, 26.8884 
41333.6, 3.28052, 2.84159e-06, 8.23393e-06, 24.3309 
7911.68, 1.37063, 7.10044e-06, 1.25071e-05, 2.83059 
70309.3, 3.08118, 8.40765e-06, 1.52814e-05, 23.322 
93773.6, 1.50609, 9.3391e-06, 1.88073e-05, -21.4084 
77913.4, 1.09825, 7.1181e-06, 1.91495e-05, -15.7007 
97855, 2.97406, 1.45244e-05, 2.48973e-06, -7.36263 
12618.4, 3.80646, 4.07622e-06, 1.61789e-05, 19.5116 
23388, 3.17074, 1.65351e-05, 1.6248e-05, 4.87682 
28442.8, 2.16908, 1.10543e-05, 1.27602e-05, -10.9318 
8913.34, 1.65951, 1.68938e-05, 1.03012e-05, 7.85207 
75660.1, 2.3306, 1.41986e-05, 1.64411e-05, 10.4322 
46150.2, 3.375, 8.44371e-06, 1.08931e-05, 18.1465 
88165.6, 2.77245, 2.35515e-06, 4.99714e-06, 24.1459 
62908.5, 2.55385, 1.9077e-05, 4.98301e-06, -6.49527 
66466.8, 3.61507, 1.17275e-05, 1.56429e-05, 23.9175 
57531.1, 2.92131, 1.89476e-05, 4.97036e-06, -6.94021 
66478.2, 3.36812, 4.22597e-06, 1.50574e-05, 31.4298 
19030.6, 3.28782, 1.2522e-05, 1.37017e-05, 4.80915 
7892.24, 2.23184, 1.42388e-05, 1.16454e-05, 2.73848 
25980, 3.66233, 1.7163e-05, 1.36315e-05, 9.25403 
90304.7, 0.854108, 3.2223e-06, 7.86428e-06, 5.4228 
65212.1, 0.941332, 1.0294e-05, 2.78338e-06, 17.9383 
53244.5, 3.64468, 1.68012e-05, 1.88162e-05, 20.3715 
23949.4, 3.67484, 1.51377e-05, 1.13623e-05, 7.55679 
6408.96, 2.06865, 1.05869e-05, 2.42651e-06, 17.4835 
23738.8, 2.77715, 8.78517e-06, 7.18705e-06, -8.23507 
92956.9, 1.10797, 1.05299e-05, 4.41647e-06, 0.0458914 
61354.8, 1.2772, 1.6639e-06, 7.8125e-06, -21.2614 
21207.6, 3.92207, 1.1978e-05, 3.79597e-06, -1.54086 
40955.4, 0.804137, 7.92845e-06, 2.28823e-06, 49.4437 
19548.9, 3.04868, 1.69871e-05, 1.99942e-05, 2.96027 
49373.3, 1.69185, 1.09132e-05, 6.71626e-06, -7.0829 
83452.1, 2.16828, 9.63421e-06, 1.011e-05, 6.75232 
70494.9, 2.34779, 1.52366e-05, 1.31225e-05, 5.27525 
52835.2, 2.21235, 1.79617e-05, 1.25204e-05, -12.3551 
22706.8, 3.51701, 1.89634e-05, 2.44464e-06, 6.28804 
6866.45, 2.88429, 2.10861e-06, 7.9555e-06, -6.39962 
91427.6, 2.15656, 6.76468e-06, 3.99752e-06, -14.1879 
25914.5, 1.86734, 1.17047e-05, 1.76479e-05, -10.8737 
35716.5, 3.00867, 8.34065e-06, 6.94339e-06, 5.3813 
8689.67, 3.77627, 1.18683e-05, 5.4043e-06, 3.08397 
67776.3, 1.81201, 1.19269e-05, 1.86212e-05, -2.75164 
52035.5, 3.11741, 7.24816e-06, 8.99487e-06, 16.6385 
67589.4, 3.35127, 8.98513e-06, 7.53495e-06, 17.3525 
85003.6, 3.94241, 1.69825e-05, 8.47877e-06, 18.9751 
26505.6, 1.19691, 1.81274e-05, 1.42436e-05, 2.20569 
58172.5, 3.51998, 1.23686e-05, 2.09171e-06, -3.73719 
16092.2, 1.72041, 1.55417e-05, 1.67277e-05, -2.84096 
79018.1, 2.56906, 1.26219e-05, 8.32989e-06, 7.07279 
98260.6, 1.20126, 1.89241e-05, 1.8456e-05, -11.2363 
9451.02, 1.63513, 2.37934e-06, 1.78031e-05, -13.2721 
83069.9, 3.24242, 1.46126e-05, 6.1228e-06, 10.8933 
74724.5, 3.33025, 1.9886e-06, 5.01032e-06, 29.1358 
21964.7, 3.10997, 4.16469e-06, 1.60228e-05, 19.4519 
16184.1, 1.02367, 1.7247e-05, 1.36602e-05, 11.3498 
33020.8, 1.24906, 1.55349e-05, 1.5866e-05, -3.04102 
44230.5, 2.75726, 1.82375e-05, 1.78717e-05, 8.01798 
54968.4, 0.821499, 1.54852e-06, 2.97682e-06, 19.68 
15259.9, 2.70219, 3.80318e-06, 3.88383e-06, -4.76687 
56331.6, 0.649408, 1.51499e-05, 5.25502e-06, 61.1892 
85923.9, 1.75116, 1.22036e-05, 2.82062e-06, -3.18356 
49334.2, 2.27002, 1.66171e-06, 1.56466e-05, 28.0414 
37166.1, 0.606485, 2.38138e-06, 1.71569e-05, 37.8766 
23414.5, 3.8399, 1.36846e-05, 1.54358e-05, 13.4937 
35148.5, 2.41806, 7.86313e-06, 1.31588e-05, 6.0382 
39920.6, 3.51793, 1.2342e-05, 1.05257e-05, 13.4891 
90531.6, 2.7539, 1.20156e-05, 6.21793e-06, 8.3917 
4350.7, 3.45919, 1.1394e-05, 1.13399e-05, 2.70139 
89391.8, 1.78607, 4.64596e-06, 8.90401e-06, 6.48388 
94875.1, 2.93813, 1.53188e-06, 1.93197e-05, 43.5623 
72121.5, 1.59666, 1.19311e-05, 2.63048e-06, 0.259763 
37273.6, 2.21838, 8.32097e-06, 5.27821e-06, -7.85191 
54697.6, 0.999981, 1.37035e-05, 1.95798e-05, -3.64101 
97603.3, 1.75837, 5.69024e-06, 1.50314e-05, 11.9942 
85363.3, 1.77191, 6.63031e-06, 1.16532e-05, 3.72816 
36728.7, 1.17002, 1.25794e-05, 3.88947e-06, 9.29213 
8621.68, 2.20744, 1.42904e-05, 1.69218e-05, -1.20229 
91201, 3.03076, 1.91452e-05, 1.81506e-05, 19.068 
34612.2, 1.80748, 1.60962e-06, 4.64033e-06, -15.0296 
22280.4, 2.21799, 6.14555e-06, 7.11066e-06, -8.46679 
16545.8, 3.58393, 7.40899e-06, 1.80296e-05, 15.794 
65986.7, 1.89596, 1.14032e-05, 1.25975e-05, -16.3149 
14652.3, 2.48126, 1.94732e-05, 5.5473e-06, 5.60039 
11374.5, 1.41105, 1.4212e-05, 1.2532e-05, 5.10978 
37443.1, 0.664654, 1.16062e-05, 4.9353e-06, 60.895 
41002, 2.37717, 1.9233e-05, 1.64542e-05, -11.054 
55737.5, 1.00436, 1.65571e-05, 3.72939e-06, 14.5981 
10393.7, 3.75595, 1.64383e-05, 4.40069e-06, 5.96504 
20176, 3.97128, 5.84359e-06, 1.79879e-05, 22.8293 
88369.3, 1.13881, 1.33902e-06, 1.50395e-05, 3.46047 
6129.62, 1.024, 1.82686e-05, 4.27665e-06, 32.0531 
41523.9, 1.67226, 4.86779e-06, 9.44296e-06, -15.1047 
92542.7, 2.61771, 4.16236e-06, 9.22759e-06, 23.4671 
12760.6, 3.5808, 1.16188e-05, 9.90788e-06, -2.16699 
57829.6, 3.23366, 1.50516e-05, 1.21069e-05, 14.4088 
50490.8, 3.92894, 8.47769e-06, 4.39894e-06, 13.444 
22235.8, 2.09518, 3.30764e-06, 8.75841e-06, -13.5957 
67497, 3.57001, 1.50115e-06, 5.9133e-06, 34.3827 
94850.4, 3.01518, 1.41514e-06, 8.80292e-06, 37.8531 
5135.42, 3.18957, 1.86825e-05, 1.76097e-05, 1.85691 
72438.3, 2.00617, 1.23156e-05, 5.37342e-06, -9.50182 
11300.1, 0.652881, 1.43579e-05, 5.43821e-06, 73.6436 
82157.2, 1.72401, 6.63766e-06, 8.82746e-06, -18.1576 
70938.8, 0.755092, 1.30333e-05, 2.83443e-06, 52.2593 
9975.27, 2.57026, 1.89083e-05, 1.51839e-05, -0.685493 
54485.6, 0.850981, 8.52037e-06, 1.96191e-05, 10.1479 
99741.5, 3.13074, 1.63576e-05, 6.09959e-06, 10.4833 
75950.6, 1.02927, 1.72716e-05, 1.54962e-05, -3.46265 
20924.4, 3.75114, 8.45541e-06, 1.63339e-05, 17.1455 
99850.2, 1.14887, 1.0771e-05, 8.48918e-06, -7.97474 
5006.93, 2.24268, 7.43648e-06, 1.02531e-05, 2.50794 
20466.1, 2.3918, 1.74173e-05, 3.10678e-06, 7.5538 
62382, 1.47776, 9.53271e-06, 2.24706e-06, 2.59047 
86012.5, 1.44668, 3.859e-06, 1.96846e-05, 8.73263 
39697.5, 2.22906, 1.96067e-05, 1.47547e-05, -10.6953 
9932.93, 3.16754, 3.94349e-06, 3.93161e-06, -1.89674 
82632.3, 3.30619, 1.11954e-05, 9.52546e-06, 19.269 
47650.1, 1.77467, 8.22857e-06, 5.31251e-06, -7.60921 
63001.1, 3.02269, 1.75788e-05, 1.1665e-05, 10.9748 
46551.9, 2.32311, 1.61001e-05, 6.79808e-06, -7.1977 
67036.5, 1.44463, 6.77104e-06, 1.14537e-05, -16.1818 
76912.6, 2.99439, 1.968e-05, 7.25031e-06, 4.99855 
66141, 1.5545, 5.26554e-06, 1.7007e-05, 0.241017 
21489.9, 3.28412, 7.86863e-06, 1.02678e-05, 8.52779 
42914.2, 1.86152, 1.1026e-05, 1.63471e-05, -14.9876 
29281.7, 3.91085, 1.46011e-05, 4.25337e-06, -1.37959 
85289.8, 1.33442, 5.06279e-06, 7.80171e-06, -15.8388 
25933.5, 2.10173, 9.65279e-06, 1.12246e-05, -9.77146 
97919.9, 3.26234, 1.81723e-05, 7.14885e-06, 12.4398 
57867.8, 0.843677, 3.79499e-06, 1.09802e-05, 8.68443 
49537.2, 1.74356, 4.68044e-06, 4.66376e-06, -11.0891 
56465.1, 3.48511, 2.43738e-06, 4.05551e-06, 23.2502 
15578.1, 2.81118, 1.27815e-05, 1.55859e-05, -8.66632 
17630.5, 1.41976, 1.16124e-05, 1.38844e-05, -1.46968 
91581.5, 1.45302, 1.07301e-05, 6.66931e-06, -10.1409 
96139.7, 2.34259, 1.97708e-06, 1.78241e-05, 34.5574 
91722.2, 2.30715, 8.25989e-06, 1.63809e-05, 18.4639 
58410.1, 1.86779, 8.64972e-06, 1.35958e-05, -4.85312 
43110.2, 1.81281, 4.62181e-06, 1.3946e-05, 2.50596 
39620.5, 1.17621, 1.00355e-05, 1.35271e-05, -5.53934 
44606.1, 3.26161, 3.7638e-06, 8.3833e-06, 22.2876 
85007.7, 2.25142, 1.25643e-05, 1.15749e-05, 7.09158 
9199.83, 3.91618, 7.56464e-06, 1.28375e-05, 7.60189 
34099.4, 2.77331, 3.68992e-06, 7.16691e-06, 12.8105 
42737, 0.748823, 7.46728e-06, 1.55146e-05, 28.8069 
94172.7, 2.85708, 4.5279e-06, 1.46929e-05, 29.6672 
29448.5, 1.75002, 3.40669e-06, 3.92119e-06, -7.57719 
6085.33, 3.44413, 6.03936e-06, 7.33309e-06, -0.898544 
63767.4, 2.18703, 1.69741e-05, 1.13932e-05, -13.482 
37478.6, 2.67922, 1.78238e-05, 7.44597e-06, -6.65554 
8231.56, 0.608951, 9.86873e-06, 1.06392e-05, 70.995 
